stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
0371,,"Purvciems",,56.95433,24.20553,https://saraksti.rigassatiksme.lv,,
0372,,"Purvciems",,56.95478,24.20480,https://saraksti.rigassatiksme.lv,,
0309,,"Stirnu iela",,56.95899,24.18050,https://saraksti.rigassatiksme.lv,,
0450,,"Stirnu iela",,56.95860,24.18086,https://saraksti.rigassatiksme.lv,,
1165,,"Attīrīšanas iekārtas",,57.02888,23.99725,https://saraksti.rigassatiksme.lv,,
1177,,"Attīrīšanas iekārtas",,57.02955,23.99850,https://saraksti.rigassatiksme.lv,,
1168,,"Dzelmes iela",,57.01429,23.97749,https://saraksti.rigassatiksme.lv,,
1174,,"Dzelmes iela",,57.01455,23.97849,https://saraksti.rigassatiksme.lv,,
1163,,"Memmes pļava",,57.03509,24.01232,https://saraksti.rigassatiksme.lv,,
1179,,"Memmes pļava",,57.03500,24.01272,https://saraksti.rigassatiksme.lv,,
1166,,"Roņu iela",,57.02133,23.99277,https://saraksti.rigassatiksme.lv,,
1176,,"Roņu iela",,57.02156,23.99318,https://saraksti.rigassatiksme.lv,,
1169,,"Vētras iela",,57.01308,23.97513,https://saraksti.rigassatiksme.lv,,
1173,,"Vētras iela",,57.01293,23.97487,https://saraksti.rigassatiksme.lv,,
1167,,"Zēģeļu iela",,57.01789,23.98585,https://saraksti.rigassatiksme.lv,,
1175,,"Zēģeļu iela",,57.01768,23.98562,https://saraksti.rigassatiksme.lv,,
1164,,"Ziemeļupe",,57.03398,24.00362,https://saraksti.rigassatiksme.lv,,
1178,,"Ziemeļupe",,57.03422,24.00575,https://saraksti.rigassatiksme.lv,,
1236,,"Botāniskais dārzs",,56.94968,24.05440,https://saraksti.rigassatiksme.lv,,
1118,,"Botāniskais dārzs/Rīgas Stradiņa universitāte",,56.95204,24.05391,https://saraksti.rigassatiksme.lv,,
1126,,"Buļļu iela",,56.96695,24.05778,https://saraksti.rigassatiksme.lv,,
1235,,"Dārza iela/Rīgas Stradiņa universitāte",,56.95287,24.05353,https://saraksti.rigassatiksme.lv,,
1214,,"Dzirciema iela",,56.97797,24.05462,https://saraksti.rigassatiksme.lv,,
1212,,"Dzirciema iela 119",,56.97406,24.05583,https://saraksti.rigassatiksme.lv,,
1217,,"Dzirciema iela 119",,56.97404,24.05572,https://saraksti.rigassatiksme.lv,,
1233,,"Mazā Stacijas iela",,56.95958,24.05224,https://saraksti.rigassatiksme.lv,,
1215,,"Nordeka",,56.97681,24.05505,https://saraksti.rigassatiksme.lv,,
1119,,"Sēlpils iela/Donoru centrs",,56.95693,24.05248,https://saraksti.rigassatiksme.lv,,
1234,,"Sēlpils iela/Donoru centrs",,56.95615,24.05262,https://saraksti.rigassatiksme.lv,,
1124,,"Slokas iela",,56.96144,24.05387,https://saraksti.rigassatiksme.lv,,
0616,,"Vaidelotes iela",,56.96418,24.05568,https://saraksti.rigassatiksme.lv,,
0636,,"Vaidelotes iela",,56.96335,24.05526,https://saraksti.rigassatiksme.lv,,
2072,,"Dzirnavu iela",,56.94891,24.12561,https://saraksti.rigassatiksme.lv,,
1600,,"E.Birznieka-Upīša iela",,56.94864,24.12439,https://saraksti.rigassatiksme.lv,,
2071,,"Lāčplēša iela",,56.94978,24.13127,https://saraksti.rigassatiksme.lv,,
2075,,"Visvalža iela",,56.94917,24.12791,https://saraksti.rigassatiksme.lv,,
9090,,"Ē.Valtera iela",,56.94559,24.23705,https://saraksti.rigassatiksme.lv,,
0235,,"Langstiņi",,57.01010,24.32636,https://saraksti.rigassatiksme.lv,,
0234,,"Langstiņi",,57.01032,24.32652,https://saraksti.rigassatiksme.lv,,
0237,,"Lapsukalni",,56.98714,24.33781,https://saraksti.rigassatiksme.lv,,
0236,,"Lapsukalni",,56.98786,24.33776,https://saraksti.rigassatiksme.lv,,
0192,,"Mediķu iela",,57.00384,24.33165,https://saraksti.rigassatiksme.lv,,
0191,,"Mediķu iela",,57.00390,24.33180,https://saraksti.rigassatiksme.lv,,
0495,,"Upesciems",,56.98185,24.33610,https://saraksti.rigassatiksme.lv,,
0494,,"Upesciems",,56.98240,24.33804,https://saraksti.rigassatiksme.lv,,
0518,,"Ziemeļnieki",,56.99558,24.33508,https://saraksti.rigassatiksme.lv,,
0519,,"Ziemeļnieki",,56.99583,24.33522,https://saraksti.rigassatiksme.lv,,
7984,,"Elizabetes iela",,56.95825,24.10808,https://saraksti.rigassatiksme.lv,,
5464,,"K.Valdemāra iela",,56.95683,24.11296,https://saraksti.rigassatiksme.lv,,
0124,,"Emmas iela",,57.03368,24.11843,https://saraksti.rigassatiksme.lv,,
0108,,"Gāles iela",,57.03352,24.11855,https://saraksti.rigassatiksme.lv,,
0349,,"Vecmīlgrāvja 5.līnija",,57.03117,24.11383,https://saraksti.rigassatiksme.lv,,
0348,,"Vecmīlgrāvja 5.līnija",,57.03097,24.11365,https://saraksti.rigassatiksme.lv,,
0361,,"Aizsardzības akadēmija",,56.99379,24.17769,https://saraksti.rigassatiksme.lv,,
8074,,"Aizsardzības akadēmija",,56.99323,24.18080,https://saraksti.rigassatiksme.lv,,
0131,,"Krustabaznīcas iela",,56.99239,24.18576,https://saraksti.rigassatiksme.lv,,
4001,,"Krustabaznīcas iela",,56.99230,24.18705,https://saraksti.rigassatiksme.lv,,
0211,,"Ķīšezera iela",,56.99533,24.17228,https://saraksti.rigassatiksme.lv,,
0210,,"Ķīšezera iela",,56.99461,24.17310,https://saraksti.rigassatiksme.lv,,
0290,,"Meža prospekts",,57.00646,24.16541,https://saraksti.rigassatiksme.lv,,
0422,,"Saules dārzs",,57.00168,24.17047,https://saraksti.rigassatiksme.lv,,
0421,,"Saules dārzs",,57.00167,24.16992,https://saraksti.rigassatiksme.lv,,
0485,,"Sporta bāze",,57.00419,24.16809,https://saraksti.rigassatiksme.lv,,
0484,,"Sporta bāze",,57.00360,24.16865,https://saraksti.rigassatiksme.lv,,
0458,,"Sudrabu Edžus iela",,56.99821,24.17099,https://saraksti.rigassatiksme.lv,,
0457,,"Sudrabu Edžus iela",,56.99895,24.17039,https://saraksti.rigassatiksme.lv,,
8014,,"Daugavgrīvas cietoksnis",,57.04266,24.03565,https://saraksti.rigassatiksme.lv,,
1183,,"Daugavgrīvas cietoksnis",,57.04240,24.03555,https://saraksti.rigassatiksme.lv,,
0242,,"Lielvārdes iela",,56.96149,24.19829,https://saraksti.rigassatiksme.lv,,
0243,,"Lielvārdes iela",,56.96139,24.19753,https://saraksti.rigassatiksme.lv,,
1150,,"Silikātu iela",,57.02885,24.04646,https://saraksti.rigassatiksme.lv,,
1151,,"Silikātu iela",,57.02797,24.04679,https://saraksti.rigassatiksme.lv,,
0527,,"Slimnīca ""Gaiļezers""",,56.96802,24.23979,https://saraksti.rigassatiksme.lv,,
2118,,"Centrāltirgus",,56.94476,24.12039,https://saraksti.rigassatiksme.lv,,
7985,,"1.trolejbusu parks",,56.98780,24.12156,https://saraksti.rigassatiksme.lv,,
7986,,"1.trolejbusu parks",,56.98693,24.12113,https://saraksti.rigassatiksme.lv,,
0252,,"Lugažu iela",,56.97479,24.11199,https://saraksti.rigassatiksme.lv,,
0253,,"Lugažu iela",,56.97385,24.11100,https://saraksti.rigassatiksme.lv,,
0346,,"Pētersalas iela",,56.96866,24.10696,https://saraksti.rigassatiksme.lv,,
0347,,"Pētersalas iela",,56.96901,24.10708,https://saraksti.rigassatiksme.lv,,
0134,,"Rāmuļu iela",,56.98386,24.11947,https://saraksti.rigassatiksme.lv,,
0136,,"Rāmuļu iela",,56.98316,24.11860,https://saraksti.rigassatiksme.lv,,
0374,,"Rankas iela",,56.98015,24.11637,https://saraksti.rigassatiksme.lv,,
0375,,"Rankas iela",,56.97877,24.11502,https://saraksti.rigassatiksme.lv,,
0387,,"Rūpnīca ""RER""",,56.99090,24.12200,https://saraksti.rigassatiksme.lv,,
0388,,"Rūpnīca ""RER""",,56.99119,24.12231,https://saraksti.rigassatiksme.lv,,
9105,,"Čiekurkalna 3.šķērslīnija",,56.98730,24.16711,https://saraksti.rigassatiksme.lv,,
0428,,"Čiekurkalna ūdenstornis",,56.98466,24.15759,https://saraksti.rigassatiksme.lv,,
0473,,"Tēraudlietuves iela",,56.98264,24.15164,https://saraksti.rigassatiksme.lv,,
8050,,"Stūrmaņu iela",,57.03339,24.04856,https://saraksti.rigassatiksme.lv,,
8012,,"Stūrmaņu iela",,57.03402,24.04786,https://saraksti.rigassatiksme.lv,,
0079,,"Centrālā stacija",,56.94669,24.11825,https://saraksti.rigassatiksme.lv,,
0078,,"Centrāltirgus",,56.94498,24.12016,https://saraksti.rigassatiksme.lv,,
0078b,,"Centrāltirgus",,56.94451,24.12119,https://saraksti.rigassatiksme.lv,,
0113,,"Dzirnavu iela",,56.94196,24.12790,https://saraksti.rigassatiksme.lv,,
0149,,"Gogoļa iela",,56.94210,24.12950,https://saraksti.rigassatiksme.lv,,
1444,,"Zantes iela",,56.94418,24.01256,https://saraksti.rigassatiksme.lv,,
1445,,"Zantes iela",,56.94406,24.01157,https://saraksti.rigassatiksme.lv,,
1472,,"Acone",,56.91464,24.28569,https://saraksti.rigassatiksme.lv,,
1474,,"Acone",,56.91482,24.28417,https://saraksti.rigassatiksme.lv,,
1469,,"Ciemats",,56.91374,24.25791,https://saraksti.rigassatiksme.lv,,
1477,,"Ciemats",,56.91384,24.25660,https://saraksti.rigassatiksme.lv,,
1470,,"Dārziņi",,56.91408,24.26698,https://saraksti.rigassatiksme.lv,,
1476,,"Dārziņi",,56.91415,24.26562,https://saraksti.rigassatiksme.lv,,
1464,,"Granīta iela",,56.90859,24.21208,https://saraksti.rigassatiksme.lv,,
1466,,"Granīta iela 13",,56.91271,24.22946,https://saraksti.rigassatiksme.lv,,
1480,,"Granīta iela 13",,56.91279,24.22871,https://saraksti.rigassatiksme.lv,,
1552,,"Granīta iela 5",,56.91250,24.22399,https://saraksti.rigassatiksme.lv,,
1553,,"Granīta iela 5",,56.91259,24.22260,https://saraksti.rigassatiksme.lv,,
1482,,"Krustpils iela",,56.90887,24.21221,https://saraksti.rigassatiksme.lv,,
1465,,"Malēju iela",,56.91169,24.21712,https://saraksti.rigassatiksme.lv,,
1481,,"Malēju iela",,56.91161,24.21666,https://saraksti.rigassatiksme.lv,,
1467,,"Rožkalni",,56.91299,24.23725,https://saraksti.rigassatiksme.lv,,
1479,,"Rožkalni",,56.91306,24.23599,https://saraksti.rigassatiksme.lv,,
1468,,"Stūraiņu iela",,56.91327,24.24495,https://saraksti.rigassatiksme.lv,,
1478,,"Stūraiņu iela",,56.91338,24.24430,https://saraksti.rigassatiksme.lv,,
1473,,"TEC- 2",,56.91503,24.29088,https://saraksti.rigassatiksme.lv,,
1471,,"TEC- 2 pārvalde",,56.91439,24.27648,https://saraksti.rigassatiksme.lv,,
1475,,"TEC- 2 pārvalde",,56.91445,24.27410,https://saraksti.rigassatiksme.lv,,
2104,,"Graudu iela",,56.91135,24.10248,https://saraksti.rigassatiksme.lv,,
2106,,"Līvciema iela",,56.90866,24.09723,https://saraksti.rigassatiksme.lv,,
2109,,"Līvciema iela",,56.90931,24.09878,https://saraksti.rigassatiksme.lv,,
0085,,"Čiekurkalna stacija",,56.97878,24.16345,https://saraksti.rigassatiksme.lv,,
0086,,"Čiekurkalna stacija",,56.97849,24.16325,https://saraksti.rigassatiksme.lv,,
5133,,"Ģimnastikas iela",,56.91946,24.07416,https://saraksti.rigassatiksme.lv,,
0054,,"Biķernieku iela",,56.95891,24.23818,https://saraksti.rigassatiksme.lv,,
0151,,"Hipokrāta iela",,56.95979,24.23837,https://saraksti.rigassatiksme.lv,,
0542,,"Mežciema pamatskola",,56.96243,24.23852,https://saraksti.rigassatiksme.lv,,
0543,,"Mežciema pamatskola",,56.96334,24.23874,https://saraksti.rigassatiksme.lv,,
8030,,"Mežciems",,56.97074,24.24280,https://saraksti.rigassatiksme.lv,,
0528,,"Slimnīca ""Gaiļezers""",,56.96683,24.24017,https://saraksti.rigassatiksme.lv,,
7988,,"Slimnīca ""Gaiļezers""",,56.96836,24.24142,https://saraksti.rigassatiksme.lv,,
0109,,"Stacionārs ""Biķernieki""",,56.96643,24.19896,https://saraksti.rigassatiksme.lv,,
0446,,"Stārķu iela",,56.96550,24.16678,https://saraksti.rigassatiksme.lv,,
1170,,"Pludmale",,57.01663,23.96983,https://saraksti.rigassatiksme.lv,,
1172,,"Pludmale",,57.01605,23.97139,https://saraksti.rigassatiksme.lv,,
0107,,"Dzelzavas iela",,56.95384,24.19930,https://saraksti.rigassatiksme.lv,,
0476,,"Sesku iela",,56.94518,24.19585,https://saraksti.rigassatiksme.lv,,
0479,,"Sesku iela",,56.94719,24.19604,https://saraksti.rigassatiksme.lv,,
0159,,"Varavīksnes gatve",,56.95340,24.19895,https://saraksti.rigassatiksme.lv,,
0157,,"Zemes iela",,56.94246,24.19548,https://saraksti.rigassatiksme.lv,,
5030,,"Āvas",,56.92921,24.31668,https://saraksti.rigassatiksme.lv,,
5031,,"Āvas",,56.92978,24.31545,https://saraksti.rigassatiksme.lv,,
5062,,"Brasliņas",,56.93344,24.30794,https://saraksti.rigassatiksme.lv,,
5063,,"Brasliņas",,56.93386,24.30760,https://saraksti.rigassatiksme.lv,,
5143,,"Institūts",,56.94281,24.28446,https://saraksti.rigassatiksme.lv,,
5142,,"Institūts",,56.94311,24.28369,https://saraksti.rigassatiksme.lv,,
5406,,"Ulbroka",,56.94052,24.29210,https://saraksti.rigassatiksme.lv,,
2086,,"Latvijas Universitāte",,56.95096,24.11542,https://saraksti.rigassatiksme.lv,,
2067,,"J.Asara iela",,56.95625,24.15230,https://saraksti.rigassatiksme.lv,,
2068,,"Lienes iela",,56.95377,24.14677,https://saraksti.rigassatiksme.lv,,
2078,,"Lienes iela",,56.95397,24.14748,https://saraksti.rigassatiksme.lv,,
0536,,"Dārziņu 29.līnija",,56.86186,24.27614,https://saraksti.rigassatiksme.lv,,
0535,,"Dārziņu 29.līnija",,56.86192,24.27634,https://saraksti.rigassatiksme.lv,,
0539,,"Dārziņu 38.līnija",,56.86142,24.28424,https://saraksti.rigassatiksme.lv,,
0096,,"Jāņogu iela",,56.86296,24.26872,https://saraksti.rigassatiksme.lv,,
0123,,"Āliņģu iela",,57.03527,24.11839,https://saraksti.rigassatiksme.lv,,
0125,,"Āliņģu iela",,57.03524,24.11819,https://saraksti.rigassatiksme.lv,,
0355,,"Jaunciema 1.šķērslīnija",,57.05048,24.17211,https://saraksti.rigassatiksme.lv,,
0356,,"Jaunciema 1.šķērslīnija",,57.05068,24.17222,https://saraksti.rigassatiksme.lv,,
0102,,"Jaunciema 10.šķērslīnija",,57.03184,24.18769,https://saraksti.rigassatiksme.lv,,
0103,,"Jaunciema 10.šķērslīnija",,57.03204,24.18777,https://saraksti.rigassatiksme.lv,,
0133,,"Jaunciema 2.šķērslīnija",,57.04570,24.17339,https://saraksti.rigassatiksme.lv,,
0135,,"Jaunciema 2.šķērslīnija",,57.04600,24.17357,https://saraksti.rigassatiksme.lv,,
0083,,"Jaunciema 4.šķērslīnija",,57.04173,24.17343,https://saraksti.rigassatiksme.lv,,
0084,,"Jaunciema 4.šķērslīnija",,57.04245,24.17345,https://saraksti.rigassatiksme.lv,,
0501,,"Jaunciema 6.šķērslīnija",,57.03949,24.17524,https://saraksti.rigassatiksme.lv,,
0508,,"Jaunciema 6.šķērslīnija",,57.03863,24.17563,https://saraksti.rigassatiksme.lv,,
0118,,"Jaunciema gatve 233",,57.04323,24.11498,https://saraksti.rigassatiksme.lv,,
0119,,"Jaunciema gatve 233",,57.04326,24.11477,https://saraksti.rigassatiksme.lv,,
0184,,"Kalēji",,57.05250,24.13859,https://saraksti.rigassatiksme.lv,,
0183,,"Kalēji",,57.05261,24.13743,https://saraksti.rigassatiksme.lv,,
0212,,"Klipiņas",,57.01292,24.23224,https://saraksti.rigassatiksme.lv,,
0213,,"Klipiņas",,57.01283,24.23243,https://saraksti.rigassatiksme.lv,,
0226,,"Kūdras bāze",,57.00451,24.25212,https://saraksti.rigassatiksme.lv,,
0225,,"Kūdras bāze",,57.00453,24.25171,https://saraksti.rigassatiksme.lv,,
0293,,"Langa",,57.05277,24.14381,https://saraksti.rigassatiksme.lv,,
0294,,"Langa",,57.05293,24.14477,https://saraksti.rigassatiksme.lv,,
0247,,"Līgeri",,57.05139,24.12800,https://saraksti.rigassatiksme.lv,,
0246,,"Līgeri",,57.05100,24.12716,https://saraksti.rigassatiksme.lv,,
0475,,"Mīlgrāvja tilts",,57.03192,24.13409,https://saraksti.rigassatiksme.lv,,
0474,,"Mīlgrāvja tilts",,57.03101,24.13559,https://saraksti.rigassatiksme.lv,,
0295,,"Milnas",,57.00920,24.24367,https://saraksti.rigassatiksme.lv,,
0296,,"Milnas",,57.00925,24.24338,https://saraksti.rigassatiksme.lv,,
0072,,"Niedru iela",,57.04568,24.11969,https://saraksti.rigassatiksme.lv,,
0073,,"Niedru iela",,57.04537,24.11905,https://saraksti.rigassatiksme.lv,,
0319,,"Ozoli",,57.04830,24.12372,https://saraksti.rigassatiksme.lv,,
0320,,"Ozoli",,57.04877,24.12395,https://saraksti.rigassatiksme.lv,,
0322,,"Ozolkalni",,57.01185,24.22056,https://saraksti.rigassatiksme.lv,,
0321,,"Ozolkalni",,57.01176,24.22090,https://saraksti.rigassatiksme.lv,,
0068,,"Pagrieziens uz Bukultiem",,57.00367,24.25923,https://saraksti.rigassatiksme.lv,,
0069,,"Pagrieziens uz Bukultiem",,57.00360,24.25918,https://saraksti.rigassatiksme.lv,,
0328,,"Pagrieziens uz Carnikavu",,57.05291,24.15608,https://saraksti.rigassatiksme.lv,,
0329,,"Pagrieziens uz Carnikavu",,57.05299,24.15394,https://saraksti.rigassatiksme.lv,,
0185,,"Pagrieziens uz Jaunciema kapiem",,57.03660,24.18448,https://saraksti.rigassatiksme.lv,,
0186,,"Pagrieziens uz Jaunciema kapiem",,57.03696,24.18279,https://saraksti.rigassatiksme.lv,,
0460,,"Suži",,57.01859,24.20795,https://saraksti.rigassatiksme.lv,,
8004,,"Suži",,57.01883,24.20816,https://saraksti.rigassatiksme.lv,,
0517,,"Ziemeļblāzma",,57.03941,24.11285,https://saraksti.rigassatiksme.lv,,
0516,,"Ziemeļblāzma",,57.03890,24.11311,https://saraksti.rigassatiksme.lv,,
0522,,"Zundagi",,57.05257,24.16823,https://saraksti.rigassatiksme.lv,,
0521,,"Zundagi",,57.05236,24.16941,https://saraksti.rigassatiksme.lv,,
1266,,"Bieķensalas iela",,56.93101,24.09869,https://saraksti.rigassatiksme.lv,,
1267,,"Bieķensalas iela",,56.93021,24.09775,https://saraksti.rigassatiksme.lv,,
2050,,"Jelgavas iela",,56.92367,24.09030,https://saraksti.rigassatiksme.lv,,
1265,,"Satiksmes iela",,56.92693,24.09296,https://saraksti.rigassatiksme.lv,,
1268,,"Satiksmes iela",,56.92675,24.09276,https://saraksti.rigassatiksme.lv,,
2051,,"Vienības gatve",,56.92356,24.09001,https://saraksti.rigassatiksme.lv,,
0441,,"Zemitānu stacija",,56.96478,24.15670,https://saraksti.rigassatiksme.lv,,
0443,,"Zemitānu stacija",,56.96495,24.15611,https://saraksti.rigassatiksme.lv,,
0052,,"Bērnu slimnīca ""Gaiļezers""",,56.95877,24.25277,https://saraksti.rigassatiksme.lv,,
0053,,"Bērnu slimnīca ""Gaiļezers""",,56.95977,24.25302,https://saraksti.rigassatiksme.lv,,
0363,,"Ciemupes iela",,56.98800,24.24451,https://saraksti.rigassatiksme.lv,,
0177,,"Jugla",,56.97539,24.25444,https://saraksti.rigassatiksme.lv,,
0176,,"Jugla",,56.97657,24.25453,https://saraksti.rigassatiksme.lv,,
0339,,"Pāles iela",,56.98676,24.24812,https://saraksti.rigassatiksme.lv,,
0338,,"Pāles iela",,56.98531,24.24798,https://saraksti.rigassatiksme.lv,,
0165,,"Strazdumuižas vidusskola",,56.98258,24.25132,https://saraksti.rigassatiksme.lv,,
0166,,"Strazdumuižas vidusskola",,56.98277,24.25069,https://saraksti.rigassatiksme.lv,,
0649,,"Irlavas iela",,56.94342,24.02853,https://saraksti.rigassatiksme.lv,,
0650,,"Mikus iela",,56.94300,24.02774,https://saraksti.rigassatiksme.lv,,
0645,,"Zasulauka depo",,56.94510,24.03437,https://saraksti.rigassatiksme.lv,,
0646,,"Zasulauka depo",,56.94509,24.03401,https://saraksti.rigassatiksme.lv,,
1457,,"Anniņmuižas parks",,56.95356,24.00995,https://saraksti.rigassatiksme.lv,,
1456,,"Anniņmuižas parks",,56.95348,24.01100,https://saraksti.rigassatiksme.lv,,
1452,,"Beberbeķu iela",,56.95371,23.97203,https://saraksti.rigassatiksme.lv,,
1551,,"Beberbeķu iela",,56.95394,23.97189,https://saraksti.rigassatiksme.lv,,
1042,,"Botāniskais dārzs",,56.95139,24.05274,https://saraksti.rigassatiksme.lv,,
1090,,"Botāniskais dārzs",,56.95119,24.05514,https://saraksti.rigassatiksme.lv,,
1078,,"Dubultu iela",,56.95343,24.00414,https://saraksti.rigassatiksme.lv,,
1083,,"Dubultu iela",,56.95341,24.00551,https://saraksti.rigassatiksme.lv,,
1449,,"Ērkšķu iela",,56.95349,23.99015,https://saraksti.rigassatiksme.lv,,
1455,,"Ērkšķu iela",,56.95344,23.99078,https://saraksti.rigassatiksme.lv,,
1460,,"Imantas 7.līnija",,56.95227,24.02298,https://saraksti.rigassatiksme.lv,,
1461,,"Imantas 7.līnija",,56.95230,24.02425,https://saraksti.rigassatiksme.lv,,
1462,,"Kooperatīva iela",,56.95220,24.02931,https://saraksti.rigassatiksme.lv,,
1463,,"Kooperatīva iela",,56.95213,24.03037,https://saraksti.rigassatiksme.lv,,
1043,,"Kurzemes prospekts",,56.95214,24.03689,https://saraksti.rigassatiksme.lv,,
1089,,"Kurzemes prospekts",,56.95204,24.03651,https://saraksti.rigassatiksme.lv,,
1451,,"Ķiburgas iela",,56.95374,23.97869,https://saraksti.rigassatiksme.lv,,
1453,,"Ķiburgas iela",,56.95366,23.97973,https://saraksti.rigassatiksme.lv,,
1450,,"Lazdu iela",,56.95359,23.98530,https://saraksti.rigassatiksme.lv,,
1454,,"Lazdu iela",,56.95359,23.98307,https://saraksti.rigassatiksme.lv,,
1458,,"Muižas iela",,56.95310,24.01623,https://saraksti.rigassatiksme.lv,,
1459,,"Muižas iela",,56.95293,24.01682,https://saraksti.rigassatiksme.lv,,
1079,,"Zolitūdes iela",,56.95325,23.99809,https://saraksti.rigassatiksme.lv,,
1082,,"Zolitūdes iela",,56.95323,23.99900,https://saraksti.rigassatiksme.lv,,
5272,,"Darbnīcas",,56.95245,23.91344,https://saraksti.rigassatiksme.lv,,
0020,,"Alojas iela",,56.96757,24.13079,https://saraksti.rigassatiksme.lv,,
0027,,"Aristida Briāna iela",,56.96357,24.12596,https://saraksti.rigassatiksme.lv,,
0067,,"Bruņinieku iela",,56.96093,24.12170,https://saraksti.rigassatiksme.lv,,
0066,,"Bruņinieku iela",,56.96178,24.12284,https://saraksti.rigassatiksme.lv,,
0122,,"E.Melngaiļa iela",,56.95923,24.11856,https://saraksti.rigassatiksme.lv,,
0120,,"Elizabetes iela",,56.95611,24.11258,https://saraksti.rigassatiksme.lv,,
0128,,"Ēveles iela",,56.97069,24.13330,https://saraksti.rigassatiksme.lv,,
0126,,"Ēveles iela",,56.96898,24.13173,https://saraksti.rigassatiksme.lv,,
0153,,"Ierēdņu iela",,56.97434,24.13557,https://saraksti.rigassatiksme.lv,,
0152,,"Ierēdņu iela",,56.97332,24.13517,https://saraksti.rigassatiksme.lv,,
0611,,"Ķīpsala",,56.94991,24.08708,https://saraksti.rigassatiksme.lv,,
0642,,"Ķīpsala",,56.94921,24.08672,https://saraksti.rigassatiksme.lv,,
0233,,"Lāčplēša iela",,56.95818,24.11688,https://saraksti.rigassatiksme.lv,,
0259,,"Mākslas muzejs",,56.95565,24.11133,https://saraksti.rigassatiksme.lv,,
0610,,"Nacionālais teātris",,56.95377,24.10646,https://saraksti.rigassatiksme.lv,,
0340,,"Palīdzības iela",,56.96474,24.12758,https://saraksti.rigassatiksme.lv,,
5384,,"Valsts arhīvs",,56.94647,24.07532,https://saraksti.rigassatiksme.lv,,
1094,,"Valsts arhīvs",,56.94646,24.07594,https://saraksti.rigassatiksme.lv,,
0643,,"Zigfrīda Annas Meierovica bulvāris",,56.95393,24.10706,https://saraksti.rigassatiksme.lv,,
1517,,"Sunīši",,56.97193,24.37665,https://saraksti.rigassatiksme.lv,,
0275,,"Mazā Kalna iela",,56.94232,24.14533,https://saraksti.rigassatiksme.lv,,
5034,,"Baložu iela",,56.94490,24.07201,https://saraksti.rigassatiksme.lv,,
5288,,"Dreiliņu iela",,56.94173,24.06201,https://saraksti.rigassatiksme.lv,,
5289,,"Dreiliņu iela",,56.94176,24.06249,https://saraksti.rigassatiksme.lv,,
1413,,"Kalnciema iela",,56.93565,24.03877,https://saraksti.rigassatiksme.lv,,
1423,,"Kalnciema iela",,56.93350,24.03176,https://saraksti.rigassatiksme.lv,,
1534,,"Melnsila iela",,56.94358,24.06877,https://saraksti.rigassatiksme.lv,,
1548,,"Melnsila iela",,56.94357,24.06903,https://saraksti.rigassatiksme.lv,,
1039,,"Slokas iela",,56.94575,24.07543,https://saraksti.rigassatiksme.lv,,
1424,,"Ventspils iela",,56.93523,24.03735,https://saraksti.rigassatiksme.lv,,
0121,,"Elizabetes iela",,56.95796,24.10619,https://saraksti.rigassatiksme.lv,,
2120,,"Medicīnas muzejs",,56.95725,24.10730,https://saraksti.rigassatiksme.lv,,
0012,,"Brūkleņu iela",,56.91912,24.05066,https://saraksti.rigassatiksme.lv,,
5065,,"Brūkleņu iela",,56.91931,24.05191,https://saraksti.rigassatiksme.lv,,
5189,,"Lamberti",,56.91755,24.02548,https://saraksti.rigassatiksme.lv,,
5188,,"Lamberti",,56.91760,24.02736,https://saraksti.rigassatiksme.lv,,
5376,,"Mārupes ģimnāzija",,56.91824,24.03607,https://saraksti.rigassatiksme.lv,,
5375,,"Mārupes ģimnāzija",,56.91825,24.03732,https://saraksti.rigassatiksme.lv,,
5221,,"Mežotnes iela",,56.92121,24.06502,https://saraksti.rigassatiksme.lv,,
5220,,"Mežotnes iela",,56.92100,24.06498,https://saraksti.rigassatiksme.lv,,
5409,,"Upesgrīvas iela",,56.91871,24.04289,https://saraksti.rigassatiksme.lv,,
5410,,"Upesgrīvas iela",,56.91856,24.04239,https://saraksti.rigassatiksme.lv,,
2037,,"Kapseļu iela",,56.94305,24.07130,https://saraksti.rigassatiksme.lv,,
1153,,"Bolderājas Jaunā pamatskola",,57.03568,24.04439,https://saraksti.rigassatiksme.lv,,
8013,,"Bolderājas Jaunā pamatskola",,57.03531,24.04559,https://saraksti.rigassatiksme.lv,,
8040,,"Bolderājas tilts",,57.03736,24.03970,https://saraksti.rigassatiksme.lv,,
1155,,"Bolderājas tilts",,57.03668,24.04068,https://saraksti.rigassatiksme.lv,,
6454,,"Beberbeķu iela",,56.94969,23.96132,https://saraksti.rigassatiksme.lv,,
8085,,"Beberbeķu iela",,56.94928,23.96092,https://saraksti.rigassatiksme.lv,,
5132,,"Gaviezes iela",,56.94870,23.98874,https://saraksti.rigassatiksme.lv,,
5131,,"Gaviezes iela",,56.94782,23.99001,https://saraksti.rigassatiksme.lv,,
5218,,"Mežmalas iela",,56.94359,23.99660,https://saraksti.rigassatiksme.lv,,
5219,,"Mežmalas iela",,56.94376,23.99573,https://saraksti.rigassatiksme.lv,,
1263,,"Mūkusalas rotācijas aplis",,56.92330,24.10427,https://saraksti.rigassatiksme.lv,,
1276,,"Mūkusalas rotācijas aplis",,56.92213,24.10354,https://saraksti.rigassatiksme.lv,,
