Liepājas Universitāte,Pamatizglītības skolotājs,2.līmeņa profesionālā studiju programma
Liepājas Universitāte,Pamatskolas ģeogrāfijas un bioloģijas skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Pamatskolas skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Pedagoģija,Maģistra studiju programma
Liepājas Universitāte,Pedagoģija,Doktora studiju programma
Liepājas Universitāte,"Pedagoģija, sākumskolas skolotājs",Bakalaura studiju programma
Liepājas Universitāte,"Pedagoģija, sākumskolas un pamatskolas skolotājs",Bakalaura studiju programma
Liepājas Universitāte,Pedagogs - izpildītājmākslinieks,Profesionālā studiju programma
Liepājas Universitāte,Pirmskolas un sākumskolas skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Pirmsskolas izglītības skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Pirmsskolas izglītības skolotājs,2.līmeņa profesionālā studiju programma
Liepājas Universitāte,Pirmsskolas skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Pirmsskolas skolotājs un konsultants psiholoģijā pirmsskolā,Profesionālā studiju programma
Liepājas Universitāte,Pirmsskolas skolotājs un koriģējošās vingrošanas skolotājs vai logopēds,Profesionālā studiju programma
Liepājas Universitāte,Produktu dizains,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Profesionālās izglītības skolotājs,1.līmeņa profesionālā studiju programma
Liepājas Universitāte,Profesionālās izglītības skolotājs,1.līmeņa profesionālā studiju programma
Liepājas Universitāte,Programmēšana un lietišķās datorzinātnes,1.līmeņa profesionālā studiju programma
Liepājas Universitāte,Programmēšana un lietišķās datorzinātnes,1.līmeņa profesionālā studiju programma
Liepājas Universitāte,Programmēšana un lietišķās datorzinātnes,Profesionālā studiju programma
Liepājas Universitāte,Psiholoģijas skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Psiholoģijas skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Psiholoģijas skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Psiholoģijas skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Rakstniecības studijas,Maģistra studiju programma
Liepājas Universitāte,Reklāmas dizaineris,Profesionālā studiju programma
Liepājas Universitāte,Sabiedrisko attiecību speciālists,1.līmeņa profesionālā studiju programma
Liepājas Universitāte,Sabiedrisko attiecību speciālists,1.līmeņa profesionālā studiju programma
Liepājas Universitāte,Sākumskolas skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Sākumskolas skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Sākumskolas skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Sākumskolas skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Sākumskolas skolotājs un brīvā laika organizators pamatskolā,Profesionālā studiju programma
Liepājas Universitāte,Sākumskolas skolotājs un konsultants psiholoģijā pamatskolā,Profesionālā studiju programma
Liepājas Universitāte,Sākumskolas un pamatskolas skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Skolotājs,2.līmeņa profesionālā studiju programma
Liepājas Universitāte,Skolotājs,2.līmeņa profesionālā studiju programma
Liepājas Universitāte,Sociālais aprūpētājs,1.līmeņa profesionālā studiju programma
Liepājas Universitāte,Sociālais darbinieks,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Sociālais darbinieks,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Sociālais darbinieks,Profesionālā studiju programma
Liepājas Universitāte,Sociālais darbs,Profesionālā maģistra studiju programma
Liepājas Universitāte,Sociālais darbs,Profesionālā maģistra studiju programma
Liepājas Universitāte,Sociālais pedagogs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Sociālais pedagogs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Sociālais pedagogs,Profesionālā studiju programma
Liepājas Universitāte,Sociālais rehabilitētājs,1.līmeņa profesionālā studiju programma
Liepājas Universitāte,Sociālās palīdzības organizators,1.līmeņa profesionālā studiju programma
Liepājas Universitāte,Sociālo zinību skolotājs,2.līmeņa profesionālā studiju programma
Liepājas Universitāte,Sociologs,Profesionālā studiju programma
Liepājas Universitāte,Speciālās izglītības skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Speciālās izglītības skolotājs,Profesionālā studiju programma
Liepājas Universitāte,"Speciālās pirmsskolas, speciālās skolas skolotājs un logopēds",Profesionālā studiju programma
Liepājas Universitāte,Speciālās skolas skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Sporta un deju skolotājs,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Svešvalodas skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Svešvalodu skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Svešvalodu skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Svešvalodu skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Tēlotājmākslas skolotājs 1.-12.kl.,Profesionālā studiju programma
Liepājas Universitāte,Tūrisma menedžments,Profesionālā studiju programma
Liepājas Universitāte,Tūrisma vadība,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Tūrisma vadība,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Tūrisma vadība,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Vadības zinības,Profesionālā maģistra studiju programma
Liepājas Universitāte,"Valodas, literatūras un kultūras didaktika",Profesionālā maģistra studiju programma
Liepājas Universitāte,Valodniecība,Doktora studiju programma
Liepājas Universitāte,"Valodniecība (latviešu diahroniskā un sinhroniskā valodniecība, lietišķā valodniecība un salīdzināmā un sastatāmā valodniecība)",Doktora studiju programma
Liepājas Universitāte,Vēsture,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Vēstures un sociālo zinību skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Vēstures un sociālo zinību skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Vides pārvalde,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Vides pārvalde,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Vides pārvalde,Profesionālā studiju programma
Liepājas Universitāte,Vides pārvalde,Profesionālā studiju programma
Liepājas Universitāte,Vides un atjaunojamo energoresursu pārvaldība un inženierija,Profesionālā bakalaura studiju programma
Liepājas Universitāte,Vispārējās izglītības skolotājs,Profesionālā maģistra studiju programma
Liepājas Universitāte,Vispārējās izglītības skolotājs,Profesionālā maģistra studiju programma
Liepājas Universitāte,Vispārējās vidējās izglītības skolotājs,Profesionālā maģistra studiju programma
Liepājas Universitāte,Vizuālās mākslas un darbmācības skolotājs,Profesionālā studiju programma
Liepājas Universitāte,Vizuālās saziņas līdzekļu māksla,Profesionālā studiju programma
Liepājas Universitāte,Vizuāli plastiskā māksla,Profesionālā studiju programma
Malnavas koledža,Autotransports,1.līmeņa profesionālā studiju programma
Malnavas koledža,Grāmatvedība un finanses,1.līmeņa profesionālā studiju programma
Malnavas koledža,Grāmatvedība un finanses,1.līmeņa profesionālā studiju programma
Malnavas koledža,Uzņēmējdarbība lauksaimniecībā,1.līmeņa profesionālā studiju programma
"Maskavas valsts ekonomikas, statistikas un informātikas universitātes (MESI) filiāle Rīgā",Ekonomika,Profesionālā bakalaura studiju programma
"Maskavas valsts ekonomikas, statistikas un informātikas universitātes (MESI) filiāle Rīgā",Vadības zinātne,Profesionālā bakalaura studiju programma
"Nodibinājums ""Lutera Akadēmija""",Baznīcas mūzika,Profesionālā bakalaura studiju programma
"Nodibinājums ""Lutera Akadēmija""",Teoloģija,Bakalaura studiju programma
Novikontas Jūras koledža,Jūras transports,1.līmeņa profesionālā studiju programma
Novikontas Jūras koledža,Kuģa mehāniķis,1.līmeņa profesionālā studiju programma
Novikontas Jūras koledža,Kuģa vadītājs,1.līmeņa profesionālā studiju programma
Olaines Mehānikas un tehnoloģijas koledža,Biotehnoloģija,1.līmeņa profesionālā studiju programma
Olaines Mehānikas un tehnoloģijas koledža,Biotehnoloģija,1.līmeņa profesionālā studiju programma
Olaines Mehānikas un tehnoloģijas koledža,Pārtikas produktu kvalitātes kontrole,1.līmeņa profesionālā studiju programma
Olaines Mehānikas un tehnoloģijas koledža,Pārtikas produktu kvalitātes kontrole,1.līmeņa profesionālā studiju programma
Olaines Mehānikas un tehnoloģijas koledža,Vides aizsardzības tehnoloģija,1.līmeņa profesionālā studiju programma
Olaines Mehānikas un tehnoloģijas koledža,Vides aizsardzības tehnoloģija,1.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Angļu valodas skolotājs,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Apģērbu projektēšana un dizains,1.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Arhīvniecība,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Būvinženieris,Profesionālā studiju programma
Rēzeknes Augstskola,Būvniecība,1.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Darbmācības un ekonomikas pamatu skolotājs ar vienu papildspecialitāti darbam arodskolā,Profesionālā studiju programma
Rēzeknes Augstskola,Datorsistēmas,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Datorsistēmas,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Datorvadība un datorzinātne,Bakalaura studiju programma
Rēzeknes Augstskola,Dramatisko kopu vadītājs,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Ekonomika,Bakalaura studiju programma
Rēzeknes Augstskola,Ekonomika,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Ekonomika,Profesionālā studiju programma
Rēzeknes Augstskola,Ekonomika,Profesionālā studiju programma
Rēzeknes Augstskola,Elektroniskā komercija,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Filoloģija,Bakalaura studiju programma
Rēzeknes Augstskola,Filoloģija,Bakalaura studiju programma
Rēzeknes Augstskola,Filoloģija,Bakalaura studiju programma
Rēzeknes Augstskola,Filoloģija,Maģistra studiju programma
Rēzeknes Augstskola,Filozofijas un cilvēkrīcības zinību skolotājs,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Finanses,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Finanses,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Finanšu vadība,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Finanšu vadība,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Ģeogrāfijas un sociālo zinību skolotājs,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Ģeogrāfijas un sociālo zinību skolotājs,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Interjera dizains,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Inženieris programmētājs,Profesionālā studiju programma
Rēzeknes Augstskola,Inženieris programmētājs,Profesionālā studiju programma
Rēzeknes Augstskola,Jurists,Profesionālā studiju programma
Rēzeknes Augstskola,Jurists,Profesionālā studiju programma
Rēzeknes Augstskola,Jurists,Profesionālā studiju programma
Rēzeknes Augstskola,Karjeras konsultants,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Latviešu valodas kā otrās valodas skolotājs,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Latviešu valodas un literatūras skolotājs,Profesionālā studiju programma
Rēzeknes Augstskola,Latviešu valodas un literatūras skolotājs,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,"Mājturības, mājsaimniecības skolotājs",2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Mājturības/ mājsaimniecības un biznesa ekonomisko pamatu skolotājs,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Mājturības/mājsaimniecības un biznesa ekonomisko pamatu skolotājs ar 1 papildspec.darbam arodskolā,Profesionālā studiju programma
Rēzeknes Augstskola,Mehānikas inženieris,Profesionālā studiju programma
Rēzeknes Augstskola,Mehatronika,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Pamatizglītības skolotājs sākumskolā,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Pārtikas tehnologs,Profesionālā studiju programma
Rēzeknes Augstskola,Pārtikas zinātne,Bakalaura studiju programma
Rēzeknes Augstskola,Pedagoģija,Bakalaura studiju programma
Rēzeknes Augstskola,Pedagoģija,Bakalaura studiju programma
Rēzeknes Augstskola,Pedagoģija,Maģistra studiju programma
Rēzeknes Augstskola,Pedagoģija,Maģistra studiju programma
Rēzeknes Augstskola,Pedagoģija,Doktora studiju programma
Rēzeknes Augstskola,Profesionālās izglītības skolotājs,1.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Programmēšanas inženieris,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Reliģijas pedagoģija,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Reliģijas pedagoģija,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Robežapsardze,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Sākumskolas skolotājs ar vienu papildspecialitāti darbam pamatskolā,Profesionālā studiju programma
Rēzeknes Augstskola,Sākumskolas skolotājs ar vienu papildspecialitāti darbam pamatskolā,Profesionālā studiju programma
Rēzeknes Augstskola,Skolotājs,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Skolotājs logopēds,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Sociālais pedagogs,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Sociālais pedagogs,Profesionālā studiju programma
Rēzeknes Augstskola,Sociālais pedagogs,Profesionālā studiju programma
Rēzeknes Augstskola,Sociālais rehabilitētājs,1.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Sociālo zinību skolotājs,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Sociotehnisko sistēmu modelēšana,Doktora studiju programma
Rēzeknes Augstskola,Speciālā pedagoģija,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Speciālā pedagoģija,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Speciālās izglītības skolotājs,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Speciālās izglītības skolotājs,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Speciālās izglītības skolotājs,Profesionālā studiju programma
Rēzeknes Augstskola,Speciālās izglītības skolotājs,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Surdopedagogs,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Surdotulks,1.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Svešvalodas (angļu vai vācu) skolotājs,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Svešvalodas (angļu vai vācu) skolotājs,Profesionālā studiju programma
Rēzeknes Augstskola,Svešvalodas (angļu vai vācu) skolotājs,Profesionālā studiju programma
Rēzeknes Augstskola,Tiesību zinātne,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Tiesību zinātne,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Tiesību zinātnes,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Tulks referents,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Tūrisma gids,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Tūrisma uzņēmējdarbība,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Uzņēmējdarbība,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Uzņēmējdarbība,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Vadības zinātne,Bakalaura studiju programma
Rēzeknes Augstskola,Vadības zinātne,Bakalaura studiju programma
Rēzeknes Augstskola,Vadības zinātne,Bakalaura studiju programma
Rēzeknes Augstskola,Vadības zinātne,Maģistra studiju programma
Rēzeknes Augstskola,Vadības zinātne,Maģistra studiju programma
Rēzeknes Augstskola,Vadības zinātne,Maģistra studiju programma
Rēzeknes Augstskola,Vadībzinātne,Bakalaura studiju programma
Rēzeknes Augstskola,Vēsture,Bakalaura studiju programma
Rēzeknes Augstskola,Vēsture,Bakalaura studiju programma
Rēzeknes Augstskola,Vēsture,Bakalaura studiju programma
Rēzeknes Augstskola,Vēstures skolotājs,Profesionālā studiju programma
Rēzeknes Augstskola,Vēstures un kultūras vēstures skolotājs,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Vēstures un kulturoloģijas skolotājs,2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,"Vēstures, kultūras vēstures un sociālo zinību skolotājs",2.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Vides aizsardzība,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Vides aizsardzība,Profesionālā maģistra studiju programma
Rēzeknes Augstskola,Vides aizsardzības inženieris ekotehnologs,Profesionālā studiju programma
Rēzeknes Augstskola,Vides dizains,1.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Vides inženieris,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Vides inženieris,Profesionālā bakalaura studiju programma
Rēzeknes Augstskola,Vides inženierzinātne,Doktora studiju programma
Rēzeknes Augstskola,Vides zinātne,Bakalaura studiju programma
Rēzeknes Augstskola,Ārstniecība,1.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Ārstniecība,1.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Farmācija,1.līmeņa profesionālā studiju programma
Rēzeknes Augstskola,Māszinības,1.līmeņa profesionālā studiju programma
Rīgas Aeronavigācijas institūts,Elektronisko iekārtu apkalpošana,1.līmeņa profesionālā studiju programma
Rīgas Aeronavigācijas institūts,Gaisa kuģu tehniskā ekspluatācija,Profesionālā bakalaura studiju programma
Rīgas Aeronavigācijas institūts,Gaisa transporta kustības vadība,Profesionālā studiju programma
Rīgas Aeronavigācijas institūts,Gaisa transporta kustības vadība,Profesionālā studiju programma
Rīgas Aeronavigācijas institūts,Gaisa transportsistēmu vadīšana,Profesionālā bakalaura studiju programma
Rīgas Aeronavigācijas institūts,Starptautisko pārvadājumu organizācija,Profesionālā studiju programma
Rīgas Aeronavigācijas institūts,Starptautisko pārvadājumu organizācija,Profesionālā studiju programma
Rīgas Aeronavigācijas institūts,Starptautisko pārvadājumu uzņēmumu vadīšana,Profesionālā bakalaura studiju programma
Rīgas Aeronavigācijas institūts,Starptautisko pārvadājumu uzņēmumu vadīšana,Profesionālā bakalaura studiju programma
Rīgas Aeronavigācijas institūts,Starptautisko pārvadājumu uzņēmumu vadīšana,Profesionālā maģistra studiju programma
Rīgas Aeronavigācijas institūts,Transportsistēmu vadišana,Profesionālā maģistra studiju programma
Rīgas Celtniecības koledža,Arhitektūra,1.līmeņa profesionālā studiju programma
Rīgas Celtniecības koledža,Arhitektūra,1.līmeņa profesionālā studiju programma
Rīgas Celtniecības koledža,Būvzinības,1.līmeņa profesionālā studiju programma
Rīgas Celtniecības koledža,Būvzinības,1.līmeņa profesionālā studiju programma
Rīgas Celtniecības koledža,Restaurācija,1.līmeņa profesionālā studiju programma
Rīgas Celtniecības koledža,Restaurācija,1.līmeņa profesionālā studiju programma
Rīgas Ekonomikas augstskola- Stockholm School of Economics in Riga,Ekonomika un uzņēmējdarbība,Bakalaura studiju programma
Rīgas Ekonomikas augstskola- Stockholm School of Economics in Riga,Ekonomika un uzņēmējdarbība,Bakalaura studiju programma
Rīgas Ekonomikas augstskola- Stockholm School of Economics in Riga,Ekonomika un uzņēmējdarbība,Bakalaura studiju programma
Rīgas Ekonomikas augstskola- Stockholm School of Economics in Riga,Ekonomika un uzņēmējdarbība,Maģistra studiju programma
Rīgas Ekonomikas augstskola- Stockholm School of Economics in Riga,Uzņēmējdarbības vadība,Profesionālā maģistra studiju programma
Rīgas Ekonomikas augstskola- Stockholm School of Economics in Riga,Uzņēmējdarbības vadība,Profesionālā maģistra studiju programma
Rīgas Ekonomikas augstskola- Stockholm School of Economics in Riga,Uzņēmējdarbības vadība,Profesionālā maģistra studiju programma
Rīgas Ekonomikas augstskola- Stockholm School of Economics in Riga,Uzņēmējdarbības vadība,Profesionālā maģistra studiju programma
Rīgas Juridiskā augstskola,Diplomātija un starptautiskās attiecības,Bakalaura studiju programma
Rīgas Juridiskā augstskola,Eiropas Savienības tiesības un politika,Maģistra studiju programma
Rīgas Juridiskā augstskola,Juridiskā lingvistika,Maģistra studiju programma
Rīgas Juridiskā augstskola,Jurists lingvists,Maģistra studiju programma
Rīgas Juridiskā augstskola,Pārrobežu komerctiesības,Maģistra studiju programma
Rīgas Juridiskā augstskola,Starptautiskās publiskās tiesības un cilvēktiesības,Maģistra studiju programma
Rīgas Juridiskā augstskola,Starptautiskās tiesības un Eiropas tiesības,Maģistra studiju programma
Rīgas Juridiskā augstskola,Starptautiskās tiesības un Eiropas tiesības,Maģistra studiju programma
Rīgas Juridiskā augstskola,Starptautiskās tiesības un Eiropas tiesības,Profesionālā maģistra studiju programma
Rīgas Juridiskā augstskola,Starptautiskās un Eiropas tiesības,Maģistra studiju programma
Rīgas Juridiskā augstskola,Starptautiskās un Eiropas tiesības,Profesionālā maģistra studiju programma
Rīgas Juridiskā augstskola,Tiesības un bizness,Bakalaura studiju programma
Rīgas Juridiskā augstskola,Tiesības un diplomātija,Bakalaura studiju programma
Rīgas Juridiskā augstskola,Tiesības un finanses,Maģistra studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Angļu valodas skolotājs pamatizglītībā,2.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Angļu valodas skolotājs pamatskolā,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Biroja darba organizācija,1.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Biroja darba organizācija,1.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Biroja vadītājs - referents,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Cilvēkresursu/Biroja administrēšana,1.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Darba aizsardzība,1.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Dejas pedagoģija,Profesionālā maģistra studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Deju un ritmikas skolotājs,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Deju un ritmikas skolotājs,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Deju un ritmikas skolotājs,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Deju un ritmikas skolotājs,2.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Diplomātija un starptautiskās tiesības,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Eiropas izglītības vadība,Maģistra studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Ekonomikas un uzņēmējdarbības skolotājs,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Ekonomikas un uzņēmējdarbības skolotājs ar specializāciju sociālajās zinībās,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Ekonomikas un uzņēmējdarbības skolotājs pamatskolā,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Informātikas skolotājs pamatizglītībā,2.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Izdevējdarbības un poligrāfijas vadītājs,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Izglītības darba vadītājs un viena mācību priekšmeta skolotājs,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Izglītības darba vadītājs un viena priekšmeta skolotājs pamatskolā,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Izglītības darba vadītājs un viena priekšmeta skolotājs pamatskolā,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Izglītības iestādes vadītājs,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Karjeras konsultants,Profesionālā maģistra studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Komercdarbība un uzņēmuma vadība,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Komercdarbība un uzņēmuma vadība,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Komercdarbība un uzņēmuma vadība,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Komercdarbība un uzņēmuma vadība,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Komercdarbība un uzņēmuma vadība,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Komercdarbība un uzņēmuma vadība,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Komercdarbība un uzņēmuma vadība,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Komercdarbības organizācija,1.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Komercdarbības organizācija,1.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Komercdarbības organizācija,1.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Mārketinga psihologs,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Mārketinga un tirdzniecības speciālists,1.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Matemātikas skolotājs pamatizglītībā,2.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Mazā uzņēmuma vadītājs,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Mūzikas pedagoģija,Profesionālā maģistra studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Mūzikas skolotājs,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Mūzikas skolotājs,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Mūzikas skolotājs,Profesionālā bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Mūzikas skolotājs,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Organizācijas vadība,Profesionālā maģistra studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Pamatizglītības skolotājs (1.-4.klasē),2.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Pamatizglītības skolotājs (1.-4.klasē),2.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Pamatskolas skolotājs,Profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Pamatziglītības skolotājs,2.līmeņa profesionālā studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Pedagoģija,Bakalaura studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Pedagoģija,Maģistra studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Pedagoģija,Profesionālā maģistra studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Pedagoģija,Doktora studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Pedagoģija (ar realizāciju tikai Rīgā),Maģistra studiju programma
Rīgas Pedagoģijas un izglītības vadības akadēmija,Personāla vadība,Profesionālā bakalaura studiju programma
